timestamp,customer_no,location,last_aisle
2019-09-06 17:24:00,51014,drinks,fruit
2019-09-06 17:25:00,50997,drinks,checkout
2019-09-06 17:25:00,50999,fruit,checkout
2019-09-06 17:25:00,51006,fruit,dairy
2019-09-06 17:25:00,51011,drinks,fruit
2019-09-06 17:25:00,51013,checkout,
2019-09-06 17:25:00,51015,dairy,spices
2019-09-06 17:25:00,51016,drinks,dairy
2019-09-06 17:26:00,50988,drinks,spices
2019-09-06 17:26:00,50992,checkout,
2019-09-06 17:26:00,51002,fruit,dairy
2019-09-06 17:26:00,51004,dairy,spices
2019-09-06 17:26:00,51005,checkout,
2019-09-06 17:26:00,51006,dairy,fruit
2019-09-06 17:26:00,51009,fruit,dairy
2019-09-06 17:26:00,51017,drinks,fruit
2019-09-06 17:26:00,51018,dairy,checkout
2019-09-06 17:26:00,51019,fruit,checkout
2019-09-06 17:27:00,50988,spices,drinks
2019-09-06 17:27:00,50999,checkout,
2019-09-06 17:27:00,51001,fruit,checkout
2019-09-06 17:27:00,51010,dairy,drinks
2019-09-06 17:27:00,51011,fruit,drinks
2019-09-06 17:27:00,51015,spices,drinks
2019-09-06 17:27:00,51016,dairy,checkout
2019-09-06 17:27:00,51020,dairy,spices
2019-09-06 17:28:00,51002,dairy,checkout
2019-09-06 17:28:00,51003,checkout,
2019-09-06 17:28:00,51006,fruit,checkout
2019-09-06 17:28:00,51008,checkout,
2019-09-06 17:28:00,51009,dairy,checkout
2019-09-06 17:28:00,51010,drinks,checkout
2019-09-06 17:28:00,51011,drinks,checkout
2019-09-06 17:28:00,51015,drinks,checkout
2019-09-06 17:28:00,51016,checkout,
2019-09-06 17:28:00,51019,checkout,
2019-09-06 17:28:00,51021,fruit,checkout
2019-09-06 17:28:00,51022,dairy,fruit
2019-09-06 17:29:00,50988,drinks,spices
2019-09-06 17:29:00,51001,checkout,
2019-09-06 17:29:00,51002,checkout,
2019-09-06 17:29:00,51006,checkout,
2019-09-06 17:29:00,51010,checkout,
2019-09-06 17:29:00,51011,checkout,
2019-09-06 17:29:00,51012,checkout,
2019-09-06 17:29:00,51014,fruit,dairy
2019-09-06 17:29:00,51021,checkout,
2019-09-06 17:29:00,51023,dairy,checkout
2019-09-06 17:29:00,51024,spices,drinks
2019-09-06 17:30:00,50988,spices,dairy
2019-09-06 17:30:00,51009,checkout,
2019-09-06 17:30:00,51014,dairy,drinks
2019-09-06 17:30:00,51015,checkout,
2019-09-06 17:30:00,51024,drinks,fruit
2019-09-06 17:31:00,50988,dairy,drinks
2019-09-06 17:31:00,50990,drinks,fruit
2019-09-06 17:31:00,50997,checkout,
2019-09-06 17:31:00,51014,drinks,checkout
2019-09-06 17:31:00,51017,fruit,checkout
2019-09-06 17:31:00,51020,spices,dairy
2019-09-06 17:31:00,51022,fruit,checkout
2019-09-06 17:31:00,51024,fruit,spices
2019-09-06 17:31:00,51025,fruit,spices
2019-09-06 17:31:00,51026,dairy,checkout
2019-09-06 17:31:00,51027,spices,fruit
2019-09-06 17:31:00,51028,fruit,spices
2019-09-06 17:31:00,51029,drinks,checkout
2019-09-06 17:32:00,50990,fruit,checkout
2019-09-06 17:32:00,51014,checkout,
2019-09-06 17:32:00,51020,dairy,checkout
2019-09-06 17:32:00,51023,checkout,
2019-09-06 17:32:00,51027,fruit,checkout
2019-09-06 17:33:00,51017,checkout,
2019-09-06 17:33:00,51022,checkout,
2019-09-06 17:33:00,51024,spices,fruit
2019-09-06 17:33:00,51028,spices,drinks
2019-09-06 17:34:00,50985,checkout,
2019-09-06 17:34:00,50988,drinks,checkout
2019-09-06 17:34:00,51024,fruit,drinks
2019-09-06 17:34:00,51026,checkout,
2019-09-06 17:34:00,51030,spices,checkout
2019-09-06 17:35:00,50988,checkout,
2019-09-06 17:35:00,51018,checkout,
2019-09-06 17:35:00,51020,checkout,
2019-09-06 17:35:00,51027,checkout,
2019-09-06 17:35:00,51028,drinks,checkout
2019-09-06 17:35:00,51031,fruit,checkout
2019-09-06 17:35:00,51032,fruit,drinks
2019-09-06 17:35:00,51033,dairy,checkout
2019-09-06 17:35:00,51034,drinks,checkout
2019-09-06 17:36:00,50990,checkout,
2019-09-06 17:36:00,51024,drinks,checkout
2019-09-06 17:36:00,51029,checkout,
2019-09-06 17:36:00,51030,checkout,
2019-09-06 17:36:00,51031,checkout,
2019-09-06 17:38:00,51028,checkout,
2019-09-06 17:39:00,51032,drinks,checkout
2019-09-06 17:39:00,51033,checkout,
2019-09-06 17:39:00,51035,fruit,spices
2019-09-06 17:39:00,51036,fruit,drinks
2019-09-06 17:39:00,51037,spices,fruit
2019-09-06 17:39:00,51038,fruit,dairy
2019-09-06 17:39:00,51039,dairy,drinks
2019-09-06 17:39:00,51040,spices,checkout
2019-09-06 17:40:00,51024,checkout,
2019-09-06 17:40:00,51032,checkout,
2019-09-06 17:40:00,51034,checkout,
2019-09-06 17:40:00,51035,spices,drinks
2019-09-06 17:40:00,51037,fruit,checkout
2019-09-06 17:40:00,51039,drinks,checkout
2019-09-06 17:40:00,51040,checkout,
2019-09-06 17:40:00,51041,fruit,checkout
2019-09-06 17:41:00,51037,checkout,
2019-09-06 17:41:00,51039,checkout,
2019-09-06 17:41:00,51042,fruit,dairy
2019-09-06 17:41:00,51043,drinks,spices
2019-09-06 17:41:00,51044,spices,checkout
2019-09-06 17:42:00,51035,drinks,checkout
2019-09-06 17:42:00,51036,drinks,checkout
2019-09-06 17:42:00,51044,checkout,
2019-09-06 17:42:00,51045,fruit,dairy
2019-09-06 17:43:00,51004,spices,dairy
2019-09-06 17:43:00,51036,checkout,
2019-09-06 17:43:00,51045,dairy,checkout
2019-09-06 17:43:00,51046,spices,drinks
2019-09-06 17:44:00,51004,dairy,fruit
2019-09-06 17:44:00,51038,dairy,checkout
2019-09-06 17:44:00,51046,drinks,fruit
2019-09-06 17:45:00,51025,spices,fruit
2019-09-06 17:45:00,51035,checkout,
2019-09-06 17:45:00,51041,checkout,
2019-09-06 17:45:00,51045,checkout,
2019-09-06 17:46:00,51025,fruit,checkout
2019-09-06 17:46:00,51038,checkout,
2019-09-06 17:46:00,51046,fruit,checkout
2019-09-06 17:47:00,51042,dairy,drinks
2019-09-06 17:47:00,51043,spices,drinks
2019-09-06 17:47:00,51047,fruit,checkout
2019-09-06 17:47:00,51048,dairy,checkout
2019-09-06 17:47:00,51049,spices,dairy
2019-09-06 17:47:00,51050,dairy,checkout
2019-09-06 17:47:00,51051,spices,fruit
2019-09-06 17:48:00,51004,fruit,checkout
2019-09-06 17:48:00,51025,checkout,
2019-09-06 17:48:00,51043,drinks,fruit
2019-09-06 17:48:00,51046,checkout,
2019-09-06 17:48:00,51049,dairy,drinks
2019-09-06 17:48:00,51051,fruit,drinks
2019-09-06 17:48:00,51052,spices,fruit
2019-09-06 17:48:00,51053,spices,drinks
2019-09-06 17:48:00,51054,drinks,fruit
2019-09-06 17:48:00,51055,fruit,dairy
2019-09-06 17:48:00,51056,fruit,dairy
2019-09-06 17:48:00,51057,fruit,drinks
2019-09-06 17:49:00,51042,drinks,checkout
2019-09-06 17:49:00,51047,checkout,
2019-09-06 17:49:00,51050,checkout,
2019-09-06 17:49:00,51051,drinks,checkout
2019-09-06 17:49:00,51053,drinks,fruit
2019-09-06 17:49:00,51055,dairy,drinks
2019-09-06 17:49:00,51056,dairy,fruit
2019-09-06 17:49:00,51057,drinks,checkout
2019-09-06 17:49:00,51058,fruit,checkout
2019-09-06 17:50:00,51048,checkout,
2019-09-06 17:50:00,51049,drinks,spices
2019-09-06 17:50:00,51054,fruit,checkout
2019-09-06 17:50:00,51058,checkout,
2019-09-06 17:50:00,51059,fruit,checkout
2019-09-06 17:51:00,51004,checkout,
2019-09-06 17:51:00,51049,spices,drinks
2019-09-06 17:51:00,51056,fruit,checkout
2019-09-06 17:52:00,51042,checkout,
2019-09-06 17:52:00,51043,fruit,dairy
2019-09-06 17:52:00,51049,drinks,checkout
2019-09-06 17:52:00,51057,checkout,
2019-09-06 17:52:00,51059,checkout,
2019-09-06 17:52:00,51060,spices,fruit
2019-09-06 17:52:00,51061,spices,drinks
2019-09-06 17:52:00,51062,fruit,dairy
2019-09-06 17:53:00,51052,fruit,checkout
2019-09-06 17:53:00,51054,checkout,
2019-09-06 17:53:00,51060,fruit,checkout
2019-09-06 17:53:00,51061,drinks,checkout
2019-09-06 17:53:00,51063,fruit,checkout
2019-09-06 17:53:00,51064,fruit,dairy
2019-09-06 17:54:00,51051,checkout,
2019-09-06 17:54:00,51053,fruit,checkout
2019-09-06 17:54:00,51056,checkout,
2019-09-06 17:54:00,51060,checkout,
2019-09-06 17:54:00,51061,checkout,
2019-09-06 17:54:00,51062,dairy,checkout
2019-09-06 17:55:00,51052,checkout,
2019-09-06 17:55:00,51063,checkout,
2019-09-06 17:55:00,51065,spices,dairy
2019-09-06 17:55:00,51066,fruit,checkout
2019-09-06 17:55:00,51067,fruit,dairy
2019-09-06 17:55:00,51068,dairy,fruit
2019-09-06 17:56:00,51049,checkout,
2019-09-06 17:56:00,51053,checkout,
2019-09-06 17:56:00,51066,checkout,
2019-09-06 17:56:00,51069,spices,drinks
2019-09-06 17:57:00,51070,drinks,checkout
2019-09-06 17:57:00,51071,fruit,drinks
2019-09-06 17:57:00,51072,dairy,drinks
2019-09-06 17:58:00,51062,checkout,
2019-09-06 17:58:00,51064,dairy,drinks
2019-09-06 17:58:00,51065,dairy,spices
2019-09-06 17:58:00,51067,dairy,fruit
2019-09-06 17:58:00,51068,fruit,checkout
2019-09-06 17:58:00,51069,drinks,spices
2019-09-06 17:58:00,51072,drinks,checkout
2019-09-06 17:58:00,51073,spices,checkout
2019-09-06 17:58:00,51074,dairy,fruit
2019-09-06 17:59:00,51043,dairy,fruit
2019-09-06 17:59:00,51069,spices,fruit
2019-09-06 17:59:00,51070,checkout,
2019-09-06 17:59:00,51073,checkout,
2019-09-06 17:59:00,51075,spices,drinks
2019-09-06 17:59:00,51076,dairy,checkout
2019-09-06 17:59:00,51077,drinks,checkout
2019-09-06 17:59:00,51078,dairy,drinks
2019-09-06 18:00:00,51043,fruit,checkout
2019-09-06 18:00:00,51055,drinks,checkout
2019-09-06 18:00:00,51064,drinks,checkout
2019-09-06 18:00:00,51065,spices,fruit
2019-09-06 18:00:00,51069,fruit,checkout
2019-09-06 18:00:00,51071,drinks,spices
2019-09-06 18:00:00,51072,checkout,
2019-09-06 18:00:00,51076,checkout,
2019-09-06 18:00:00,51078,drinks,checkout
2019-09-06 18:00:00,51079,dairy,checkout
2019-09-06 18:00:00,51080,spices,drinks
2019-09-06 18:01:00,51065,fruit,checkout
2019-09-06 18:01:00,51075,drinks,fruit
2019-09-06 18:01:00,51077,checkout,
2019-09-06 18:01:00,51078,checkout,
2019-09-06 18:01:00,51080,drinks,checkout
2019-09-06 18:01:00,51081,drinks,fruit
2019-09-06 18:01:00,51082,fruit,dairy
2019-09-06 18:02:00,51043,checkout,
2019-09-06 18:02:00,51055,checkout,
2019-09-06 18:02:00,51064,checkout,
2019-09-06 18:02:00,51071,spices,drinks
2019-09-06 18:02:00,51080,checkout,
2019-09-06 18:02:00,51081,fruit,checkout
2019-09-06 18:02:00,51083,dairy,fruit
2019-09-06 18:02:00,51084,dairy,drinks
2019-09-06 18:02:00,51085,spices,dairy
2019-09-06 18:02:00,51086,spices,checkout
2019-09-06 18:02:00,51087,spices,dairy
2019-09-06 18:03:00,51067,fruit,drinks
2019-09-06 18:03:00,51068,checkout,
2019-09-06 18:03:00,51069,checkout,
2019-09-06 18:03:00,51082,dairy,drinks
2019-09-06 18:03:00,51085,dairy,drinks
2019-09-06 18:03:00,51086,checkout,
2019-09-06 18:03:00,51087,dairy,drinks
2019-09-06 18:03:00,51088,drinks,fruit
2019-09-06 18:03:00,51089,spices,checkout
2019-09-06 18:03:00,51090,dairy,drinks
2019-09-06 18:03:00,51091,dairy,checkout
2019-09-06 18:03:00,51092,fruit,checkout
2019-09-06 18:04:00,51065,checkout,
2019-09-06 18:04:00,51067,drinks,checkout
2019-09-06 18:04:00,51071,drinks,fruit
2019-09-06 18:04:00,51074,fruit,dairy
2019-09-06 18:04:00,51075,fruit,dairy
2019-09-06 18:04:00,51081,checkout,
2019-09-06 18:04:00,51084,drinks,checkout
2019-09-06 18:04:00,51089,checkout,
2019-09-06 18:04:00,51092,checkout,
2019-09-06 18:04:00,51093,spices,drinks
2019-09-06 18:04:00,51094,fruit,checkout
2019-09-06 18:05:00,51071,fruit,spices
2019-09-06 18:05:00,51079,checkout,
2019-09-06 18:05:00,51091,checkout,
2019-09-06 18:05:00,51094,checkout,
2019-09-06 18:05:00,51095,drinks,dairy
2019-09-06 18:05:00,51096,dairy,checkout
2019-09-06 18:06:00,51090,drinks,spices
2019-09-06 18:06:00,51093,drinks,checkout
2019-09-06 18:06:00,51095,dairy,drinks
2019-09-06 18:06:00,51097,drinks,fruit
2019-09-06 18:06:00,51098,dairy,drinks
2019-09-06 18:06:00,51099,dairy,checkout
2019-09-06 18:06:00,51100,dairy,drinks
2019-09-06 18:07:00,51071,spices,checkout
2019-09-06 18:07:00,51074,dairy,drinks
2019-09-06 18:07:00,51082,drinks,spices
2019-09-06 18:07:00,51088,fruit,spices
2019-09-06 18:07:00,51090,spices,drinks
2019-09-06 18:07:00,51093,checkout,
2019-09-06 18:07:00,51095,drinks,checkout
2019-09-06 18:07:00,51097,fruit,drinks
2019-09-06 18:07:00,51098,drinks,fruit
2019-09-06 18:08:00,51071,checkout,
2019-09-06 18:08:00,51074,drinks,checkout
2019-09-06 18:08:00,51075,dairy,fruit
2019-09-06 18:08:00,51088,spices,checkout
2019-09-06 18:08:00,51090,drinks,fruit
2019-09-06 18:08:00,51097,drinks,fruit
2019-09-06 18:08:00,51101,fruit,spices
2019-09-06 18:08:00,51102,fruit,dairy
2019-09-06 18:08:00,51103,drinks,spices
2019-09-06 18:09:00,51067,checkout,
2019-09-06 18:09:00,51074,checkout,
2019-09-06 18:09:00,51082,spices,dairy
2019-09-06 18:09:00,51083,fruit,dairy
2019-09-06 18:09:00,51085,drinks,checkout
2019-09-06 18:09:00,51088,checkout,
2019-09-06 18:09:00,51100,drinks,spices
2019-09-06 18:10:00,51083,dairy,drinks
2019-09-06 18:10:00,51098,fruit,spices
2019-09-06 18:10:00,51103,spices,drinks
2019-09-06 18:10:00,51104,fruit,dairy
2019-09-06 18:10:00,51105,dairy,drinks
2019-09-06 18:10:00,51106,fruit,spices
2019-09-06 18:10:00,51107,fruit,dairy
2019-09-06 18:10:00,51108,dairy,fruit
2019-09-06 18:11:00,51082,dairy,drinks
2019-09-06 18:11:00,51083,drinks,spices
2019-09-06 18:11:00,51084,checkout,
2019-09-06 18:11:00,51085,checkout,
2019-09-06 18:11:00,51090,fruit,drinks
2019-09-06 18:11:00,51095,checkout,
2019-09-06 18:11:00,51096,checkout,
2019-09-06 18:11:00,51097,fruit,dairy
2019-09-06 18:11:00,51099,checkout,
2019-09-06 18:11:00,51100,spices,dairy
2019-09-06 18:11:00,51101,spices,checkout
2019-09-06 18:11:00,51103,drinks,spices
2019-09-06 18:11:00,51105,drinks,checkout
2019-09-06 18:11:00,51106,spices,dairy
2019-09-06 18:12:00,51075,fruit,dairy
2019-09-06 18:12:00,51082,drinks,checkout
2019-09-06 18:12:00,51083,spices,dairy
2019-09-06 18:12:00,51090,drinks,fruit
2019-09-06 18:12:00,51097,dairy,fruit
2019-09-06 18:12:00,51098,spices,dairy
2019-09-06 18:12:00,51103,spices,checkout
2019-09-06 18:12:00,51104,dairy,spices
2019-09-06 18:12:00,51105,checkout,
2019-09-06 18:12:00,51106,dairy,drinks
2019-09-06 18:13:00,51075,dairy,checkout
2019-09-06 18:13:00,51098,dairy,checkout
2019-09-06 18:13:00,51100,dairy,fruit
2019-09-06 18:13:00,51101,checkout,
2019-09-06 18:13:00,51103,checkout,
2019-09-06 18:13:00,51109,drinks,spices
2019-09-06 18:14:00,51083,dairy,drinks
2019-09-06 18:14:00,51090,fruit,checkout
2019-09-06 18:14:00,51102,dairy,spices
2019-09-06 18:14:00,51110,spices,dairy
2019-09-06 18:15:00,51082,checkout,
2019-09-06 18:15:00,51087,drinks,fruit
2019-09-06 18:15:00,51102,spices,checkout
2019-09-06 18:15:00,51104,spices,drinks
2019-09-06 18:15:00,51110,dairy,drinks
2019-09-06 18:15:00,51111,dairy,drinks
2019-09-06 18:15:00,51112,dairy,checkout
2019-09-06 18:15:00,51113,dairy,drinks
2019-09-06 18:15:00,51114,spices,checkout
2019-09-06 18:15:00,51115,spices,checkout
2019-09-06 18:16:00,51075,checkout,
2019-09-06 18:16:00,51090,checkout,
2019-09-06 18:16:00,51102,checkout,
2019-09-06 18:16:00,51104,drinks,spices
2019-09-06 18:16:00,51108,fruit,dairy
2019-09-06 18:16:00,51110,drinks,checkout
2019-09-06 18:16:00,51116,dairy,fruit
2019-09-06 18:17:00,51083,drinks,spices
2019-09-06 18:17:00,51108,dairy,checkout
2019-09-06 18:17:00,51110,checkout,
2019-09-06 18:17:00,51113,drinks,fruit
2019-09-06 18:17:00,51114,checkout,
2019-09-06 18:17:00,51115,checkout,
2019-09-06 18:17:00,51116,fruit,checkout
2019-09-06 18:17:00,51117,spices,drinks
2019-09-06 18:17:00,51118,spices,dairy
2019-09-06 18:17:00,51119,drinks,spices
2019-09-06 18:18:00,51098,checkout,
2019-09-06 18:18:00,51104,spices,dairy
2019-09-06 18:18:00,51109,spices,checkout
2019-09-06 18:18:00,51116,checkout,
2019-09-06 18:18:00,51117,drinks,spices
2019-09-06 18:18:00,51118,dairy,drinks
2019-09-06 18:18:00,51120,dairy,checkout
2019-09-06 18:18:00,51121,fruit,spices
2019-09-06 18:18:00,51122,spices,drinks
2019-09-06 18:18:00,51123,dairy,fruit
2019-09-06 18:19:00,51087,fruit,checkout
2019-09-06 18:19:00,51104,dairy,drinks
2019-09-06 18:19:00,51106,drinks,spices
2019-09-06 18:19:00,51109,checkout,
2019-09-06 18:19:00,51111,drinks,checkout
2019-09-06 18:19:00,51113,fruit,dairy
2019-09-06 18:19:00,51122,drinks,fruit
2019-09-06 18:19:00,51124,dairy,checkout
2019-09-06 18:19:00,51125,fruit,checkout
2019-09-06 18:20:00,51083,spices,fruit
2019-09-06 18:20:00,51097,fruit,dairy
2019-09-06 18:20:00,51104,drinks,fruit
2019-09-06 18:20:00,51107,dairy,checkout
2019-09-06 18:20:00,51117,spices,drinks
2019-09-06 18:20:00,51121,spices,checkout
2019-09-06 18:20:00,51122,fruit,checkout
2019-09-06 18:20:00,51124,checkout,
2019-09-06 18:20:00,51125,checkout,
2019-09-06 18:20:00,51126,spices,checkout
2019-09-06 18:21:00,51083,fruit,drinks
2019-09-06 18:21:00,51087,checkout,
2019-09-06 18:21:00,51108,checkout,
2019-09-06 18:21:00,51111,checkout,
2019-09-06 18:21:00,51117,drinks,spices
2019-09-06 18:21:00,51119,spices,drinks
2019-09-06 18:21:00,51121,checkout,
2019-09-06 18:21:00,51127,fruit,checkout
2019-09-06 18:21:00,51128,spices,checkout
2019-09-06 18:21:00,51129,spices,drinks
2019-09-06 18:21:00,51130,spices,checkout
2019-09-06 18:21:00,51131,dairy,drinks
2019-09-06 18:22:00,51097,dairy,spices
2019-09-06 18:22:00,51104,fruit,checkout
2019-09-06 18:22:00,51112,checkout,
2019-09-06 18:22:00,51113,dairy,fruit
2019-09-06 18:22:00,51130,checkout,
2019-09-06 18:22:00,51132,fruit,checkout
2019-09-06 18:22:00,51133,fruit,checkout
2019-09-06 18:22:00,51134,spices,dairy
2019-09-06 18:22:00,51135,fruit,checkout
2019-09-06 18:23:00,51106,spices,dairy
2019-09-06 18:23:00,51107,checkout,
2019-09-06 18:23:00,51113,fruit,dairy
2019-09-06 18:23:00,51119,drinks,checkout
2019-09-06 18:23:00,51128,checkout,
2019-09-06 18:23:00,51133,checkout,
2019-09-06 18:23:00,51134,dairy,checkout
2019-09-06 18:23:00,51135,checkout,
2019-09-06 18:23:00,51136,spices,dairy
2019-09-06 18:23:00,51137,spices,checkout
2019-09-06 18:23:00,51138,fruit,checkout
2019-09-06 18:24:00,51106,dairy,fruit
2019-09-06 18:24:00,51120,checkout,
2019-09-06 18:24:00,51126,checkout,
2019-09-06 18:24:00,51129,drinks,fruit
2019-09-06 18:24:00,51132,checkout,
2019-09-06 18:24:00,51136,dairy,checkout
2019-09-06 18:24:00,51138,checkout,
2019-09-06 18:24:00,51139,dairy,checkout
2019-09-06 18:24:00,51140,fruit,dairy
2019-09-06 18:24:00,51141,spices,checkout
2019-09-06 18:24:00,51142,fruit,checkout
2019-09-06 18:24:00,51143,fruit,spices
2019-09-06 18:25:00,51100,fruit,checkout
2019-09-06 18:25:00,51106,fruit,checkout
2019-09-06 18:25:00,51117,spices,dairy
2019-09-06 18:25:00,51119,checkout,
2019-09-06 18:25:00,51141,checkout,
2019-09-06 18:25:00,51142,checkout,
2019-09-06 18:25:00,51143,spices,dairy
2019-09-06 18:25:00,51144,spices,dairy
2019-09-06 18:25:00,51145,dairy,drinks
2019-09-06 18:26:00,51117,dairy,fruit
2019-09-06 18:26:00,51118,drinks,spices
2019-09-06 18:26:00,51140,dairy,checkout
2019-09-06 18:26:00,51143,dairy,drinks
2019-09-06 18:27:00,51104,checkout,
2019-09-06 18:27:00,51118,spices,drinks
2019-09-06 18:27:00,51123,fruit,dairy
2019-09-06 18:27:00,51127,checkout,
2019-09-06 18:27:00,51129,fruit,spices
2019-09-06 18:27:00,51143,drinks,checkout
2019-09-06 18:27:00,51146,fruit,dairy
2019-09-06 18:27:00,51147,fruit,checkout
2019-09-06 18:27:00,51148,spices,fruit
2019-09-06 18:27:00,51149,fruit,spices
2019-09-06 18:28:00,51100,checkout,
2019-09-06 18:28:00,51106,checkout,
2019-09-06 18:28:00,51118,drinks,fruit
2019-09-06 18:28:00,51122,checkout,
2019-09-06 18:28:00,51136,checkout,
2019-09-06 18:28:00,51137,checkout,
2019-09-06 18:28:00,51140,checkout,
2019-09-06 18:28:00,51143,checkout,
2019-09-06 18:28:00,51144,dairy,spices
2019-09-06 18:28:00,51147,checkout,
2019-09-06 18:28:00,51148,fruit,spices
2019-09-06 18:29:00,51113,dairy,fruit
2019-09-06 18:29:00,51118,fruit,dairy
2019-09-06 18:29:00,51123,dairy,drinks
2019-09-06 18:29:00,51129,spices,fruit
2019-09-06 18:29:00,51146,dairy,checkout
2019-09-06 18:29:00,51149,spices,drinks
2019-09-06 18:29:00,51150,fruit,checkout
2019-09-06 18:29:00,51151,dairy,checkout
2019-09-06 18:29:00,51152,dairy,spices
2019-09-06 18:29:00,51153,fruit,dairy
2019-09-06 18:29:00,51154,fruit,checkout
2019-09-06 18:30:00,51117,fruit,drinks
2019-09-06 18:30:00,51118,dairy,spices
2019-09-06 18:30:00,51129,fruit,checkout
2019-09-06 18:30:00,51134,checkout,
2019-09-06 18:30:00,51139,checkout,
2019-09-06 18:30:00,51146,checkout,
2019-09-06 18:30:00,51149,drinks,checkout
2019-09-06 18:30:00,51150,checkout,
2019-09-06 18:30:00,51152,spices,fruit
2019-09-06 18:31:00,51117,drinks,checkout
2019-09-06 18:31:00,51118,spices,drinks
2019-09-06 18:31:00,51153,dairy,spices
2019-09-06 18:31:00,51154,checkout,
2019-09-06 18:31:00,51155,dairy,fruit
2019-09-06 18:31:00,51156,fruit,spices
2019-09-06 18:31:00,51157,fruit,checkout
2019-09-06 18:31:00,51158,fruit,drinks
2019-09-06 18:32:00,51117,checkout,
2019-09-06 18:32:00,51118,drinks,spices
2019-09-06 18:32:00,51123,drinks,fruit
2019-09-06 18:32:00,51129,checkout,
2019-09-06 18:32:00,51152,fruit,spices
2019-09-06 18:32:00,51156,spices,dairy
2019-09-06 18:32:00,51159,dairy,checkout
2019-09-06 18:32:00,51160,spices,dairy
2019-09-06 18:33:00,51113,fruit,checkout
2019-09-06 18:33:00,51151,checkout,
2019-09-06 18:33:00,51157,checkout,
2019-09-06 18:33:00,51160,dairy,fruit
2019-09-06 18:33:00,51161,spices,fruit
2019-09-06 18:33:00,51162,fruit,dairy
2019-09-06 18:33:00,51163,dairy,spices
2019-09-06 18:33:00,51164,fruit,spices
2019-09-06 18:33:00,51165,fruit,checkout
2019-09-06 18:33:00,51166,dairy,drinks
2019-09-06 18:34:00,51083,drinks,checkout
2019-09-06 18:34:00,51131,drinks,checkout
2019-09-06 18:34:00,51145,drinks,checkout
2019-09-06 18:34:00,51148,spices,drinks
2019-09-06 18:34:00,51161,fruit,spices
2019-09-06 18:34:00,51162,dairy,spices
2019-09-06 18:34:00,51164,spices,dairy
2019-09-06 18:34:00,51165,checkout,
2019-09-06 18:34:00,51167,dairy,spices
2019-09-06 18:34:00,51168,fruit,dairy
2019-09-06 18:35:00,51083,checkout,
2019-09-06 18:35:00,51118,spices,drinks
2019-09-06 18:35:00,51131,checkout,
2019-09-06 18:35:00,51145,checkout,
2019-09-06 18:35:00,51149,checkout,
2019-09-06 18:35:00,51156,dairy,spices
2019-09-06 18:35:00,51158,drinks,spices
2019-09-06 18:35:00,51164,dairy,spices
2019-09-06 18:35:00,51166,drinks,spices
2019-09-06 18:35:00,51169,drinks,checkout
2019-09-06 18:35:00,51170,dairy,spices
2019-09-06 18:35:00,51171,dairy,drinks
2019-09-06 18:35:00,51172,drinks,checkout
2019-09-06 18:35:00,51173,dairy,checkout
2019-09-06 18:36:00,51113,checkout,
2019-09-06 18:36:00,51118,drinks,checkout
2019-09-06 18:36:00,51123,fruit,dairy
2019-09-06 18:36:00,51148,drinks,checkout
2019-09-06 18:36:00,51152,spices,drinks
2019-09-06 18:36:00,51159,checkout,
2019-09-06 18:36:00,51162,spices,checkout
2019-09-06 18:36:00,51166,spices,checkout
2019-09-06 18:36:00,51168,dairy,spices
2019-09-06 18:36:00,51170,spices,fruit
2019-09-06 18:36:00,51174,spices,checkout
2019-09-06 18:36:00,51175,drinks,dairy
2019-09-06 18:36:00,51176,spices,drinks
2019-09-06 18:37:00,51148,checkout,
2019-09-06 18:37:00,51162,checkout,
2019-09-06 18:37:00,51164,spices,drinks
2019-09-06 18:37:00,51166,checkout,
2019-09-06 18:37:00,51167,spices,drinks
2019-09-06 18:37:00,51170,fruit,checkout
2019-09-06 18:37:00,51174,checkout,
2019-09-06 18:37:00,51177,fruit,dairy
2019-09-06 18:37:00,51178,drinks,spices
2019-09-06 18:37:00,51179,dairy,spices
2019-09-06 18:37:00,51180,fruit,checkout
2019-09-06 18:37:00,51181,fruit,checkout
2019-09-06 18:38:00,51097,spices,checkout
2019-09-06 18:38:00,51118,checkout,
2019-09-06 18:38:00,51152,drinks,checkout
2019-09-06 18:38:00,51155,fruit,drinks
2019-09-06 18:38:00,51158,spices,checkout
2019-09-06 18:38:00,51161,spices,checkout
2019-09-06 18:38:00,51164,drinks,checkout
2019-09-06 18:38:00,51170,checkout,
2019-09-06 18:38:00,51175,dairy,drinks
2019-09-06 18:38:00,51176,drinks,checkout
2019-09-06 18:38:00,51177,dairy,checkout
2019-09-06 18:38:00,51178,spices,dairy
2019-09-06 18:38:00,51181,checkout,
2019-09-06 18:39:00,51097,checkout,
2019-09-06 18:39:00,51144,spices,fruit
2019-09-06 18:39:00,51152,checkout,
2019-09-06 18:39:00,51153,spices,fruit
2019-09-06 18:39:00,51158,checkout,
2019-09-06 18:39:00,51161,checkout,
2019-09-06 18:39:00,51167,drinks,checkout
2019-09-06 18:39:00,51172,checkout,
2019-09-06 18:39:00,51173,checkout,
2019-09-06 18:39:00,51175,drinks,dairy
2019-09-06 18:39:00,51182,spices,drinks
2019-09-06 18:39:00,51183,dairy,fruit
2019-09-06 18:39:00,51184,fruit,checkout
2019-09-06 18:39:00,51185,dairy,checkout
2019-09-06 18:39:00,51186,drinks,checkout
